"filename", "language", "C++", "CMake", "XML", "JSON", "Perl", "C", "Markdown", "LaTeX", "HTML", "Properties", "PostCSS", "Ruby", "Shell Script", "YAML", "Python", "CMake Cache", "Batch", "GLSL", "Objective-C++", "Objective-C", "Makefile", "Diff", "JavaScript", "comment", "blank", "total"
"d:\coding\HelloSFML\build\_deps\freetype-src\src\sfnt\ttsvg.h", "C++", -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -12, -44
"d:\coding\HelloSFML\build\_deps\freetype-src\src\sfnt\woff2tags.c", "C", 0, 0, 0, 0, 0, -79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -14, -120
"d:\coding\HelloSFML\build\_deps\freetype-src\src\sfnt\woff2tags.h", "C++", -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -14, -42
"d:\coding\HelloSFML\build\_deps\freetype-src\src\smooth\ftgrays.c", "C", 0, 0, 0, 0, 0, -1410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -359, -476, -2245
"d:\coding\HelloSFML\build\_deps\freetype-src\src\smooth\ftgrays.h", "C++", -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -14, -58
"d:\coding\HelloSFML\build\_deps\freetype-src\src\smooth\ftsmerrs.h", "C++", -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -11, -43
"d:\coding\HelloSFML\build\_deps\freetype-src\src\smooth\ftsmooth.c", "C", 0, 0, 0, 0, 0, -412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -58, -136, -606
"d:\coding\HelloSFML\build\_deps\freetype-src\src\smooth\ftsmooth.h", "C++", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -14, -38
"d:\coding\HelloSFML\build\_deps\freetype-src\src\smooth\module.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, -12, -7, -24
"d:\coding\HelloSFML\build\_deps\freetype-src\src\smooth\rules.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, 0, 0, -33, -22, -74
"d:\coding\HelloSFML\build\_deps\freetype-src\src\smooth\smooth.c", "C", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -6, -26
"d:\coding\HelloSFML\build\_deps\freetype-src\src\svg\ftsvg.c", "C", 0, 0, 0, 0, 0, -232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -98, -356
"d:\coding\HelloSFML\build\_deps\freetype-src\src\svg\ftsvg.h", "C++", -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -10, -36
"d:\coding\HelloSFML\build\_deps\freetype-src\src\svg\module.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, -12, -7, -24
"d:\coding\HelloSFML\build\_deps\freetype-src\src\svg\rules.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, 0, 0, -33, -20, -71
"d:\coding\HelloSFML\build\_deps\freetype-src\src\svg\svg.c", "C", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -5, -25
"d:\coding\HelloSFML\build\_deps\freetype-src\src\svg\svgtypes.h", "C++", -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -10, -43
"d:\coding\HelloSFML\build\_deps\freetype-src\src\tools\afblue.pl", "Perl", 0, 0, 0, 0, -340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -68, -144, -552
"d:\coding\HelloSFML\build\_deps\freetype-src\src\tools\apinames.c", "C", 0, 0, 0, 0, 0, -377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -147, -557
"d:\coding\HelloSFML\build\_deps\freetype-src\src\tools\chktrcmp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -84, 0, 0, 0, 0, 0, 0, 0, 0, -18, -18, -120
"d:\coding\HelloSFML\build\_deps\freetype-src\src\tools\cordic.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, -3, -10, -33
"d:\coding\HelloSFML\build\_deps\freetype-src\src\tools\ftrandom\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, 0, 0, -6, -11, -46
"d:\coding\HelloSFML\build\_deps\freetype-src\src\tools\ftrandom\ftrandom.c", "C", 0, 0, 0, 0, 0, -544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -136, -721
"d:\coding\HelloSFML\build\_deps\freetype-src\src\tools\glnames.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5139, 0, 0, 0, 0, 0, 0, 0, 0, -220, -175, -5534
"d:\coding\HelloSFML\build\_deps\freetype-src\src\tools\make_distribution_archives.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -151, 0, 0, 0, 0, 0, 0, 0, 0, -19, -39, -209
"d:\coding\HelloSFML\build\_deps\freetype-src\src\tools\test_afm.c", "C", 0, 0, 0, 0, 0, -114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -39, -157
"d:\coding\HelloSFML\build\_deps\freetype-src\src\tools\test_bbox.c", "C", 0, 0, 0, 0, 0, -142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -38, -188
"d:\coding\HelloSFML\build\_deps\freetype-src\src\tools\test_trig.c", "C", 0, 0, 0, 0, 0, -188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -68, -258
"d:\coding\HelloSFML\build\_deps\freetype-src\src\tools\vms_shorten_symbol.c", "C", 0, 0, 0, 0, 0, -141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81, -29, -251
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\module.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, -12, -7, -24
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\rules.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, 0, 0, -33, -21, -76
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\truetype.c", "C", 0, 0, 0, 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -6, -30
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\ttdriver.c", "C", 0, 0, 0, 0, 0, -393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -146, -153, -692
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\ttdriver.h", "C++", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -12, -36
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\tterrors.h", "C++", -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -11, -43
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\ttgload.c", "C", 0, 0, 0, 0, 0, -1750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -458, -536, -2744
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\ttgload.h", "C++", -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -18, -62
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\ttgxvar.c", "C", 0, 0, 0, 0, 0, -3055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -738, -869, -4662
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\ttgxvar.h", "C++", -205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -166, -83, -454
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\ttinterp.c", "C", 0, 0, 0, 0, 0, -4569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1823, -1362, -7754
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\ttinterp.h", "C++", -159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -228, -79, -466
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\ttobjs.c", "C", 0, 0, 0, 0, 0, -911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -351, -278, -1540
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\ttobjs.h", "C++", -152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -172, -103, -427
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\ttpload.c", "C", 0, 0, 0, 0, 0, -377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -157, -132, -666
"d:\coding\HelloSFML\build\_deps\freetype-src\src\truetype\ttpload.h", "C++", -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -25, -75
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\module.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, -12, -7, -24
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\rules.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, 0, 0, -33, -21, -77
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1afm.c", "C", 0, 0, 0, 0, 0, -266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -92, -414
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1afm.h", "C++", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -14, -54
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1driver.c", "C", 0, 0, 0, 0, 0, -584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86, -144, -814
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1driver.h", "C++", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -12, -36
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1errors.h", "C++", -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -11, -42
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1gload.c", "C", 0, 0, 0, 0, 0, -409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -72, -126, -607
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1gload.h", "C++", -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -16, -53
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1load.c", "C", 0, 0, 0, 0, 0, -1859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -350, -553, -2762
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1load.h", "C++", -69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -38, -127
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1objs.c", "C", 0, 0, 0, 0, 0, -376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -137, -143, -656
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1objs.h", "C++", -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -68, -42, -161
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1parse.c", "C", 0, 0, 0, 0, 0, -280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -114, -94, -488
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1parse.h", "C++", -52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -30, -138
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\t1tokens.h", "C++", -95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -31, -144
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type1\type1.c", "C", 0, 0, 0, 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -6, -30
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type42\module.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, -12, -7, -24
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type42\rules.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, -33, -21, -74
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type42\t42drivr.c", "C", 0, 0, 0, 0, 0, -132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, -60, -249
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type42\t42drivr.h", "C++", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -13, -37
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type42\t42error.h", "C++", -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -11, -42
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type42\t42objs.c", "C", 0, 0, 0, 0, 0, -468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -74, -157, -699
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type42\t42objs.h", "C++", -59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -43, -124
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type42\t42parse.c", "C", 0, 0, 0, 0, 0, -937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -153, -266, -1356
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type42\t42parse.h", "C++", -42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -31, -92
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type42\t42types.h", "C++", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -15, -57
"d:\coding\HelloSFML\build\_deps\freetype-src\src\type42\type42.c", "C", 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -6, -27
"d:\coding\HelloSFML\build\_deps\freetype-src\src\winfonts\fnterrs.h", "C++", -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -11, -43
"d:\coding\HelloSFML\build\_deps\freetype-src\src\winfonts\module.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, -12, -7, -24
"d:\coding\HelloSFML\build\_deps\freetype-src\src\winfonts\rules.mk", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, 0, 0, -31, -21, -69
"d:\coding\HelloSFML\build\_deps\freetype-src\src\winfonts\winfnt.c", "C", 0, 0, 0, 0, 0, -878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -77, -265, -1220
"d:\coding\HelloSFML\build\_deps\freetype-src\src\winfonts\winfnt.h", "C++", -87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -52, -165
"d:\coding\HelloSFML\build\_deps\freetype-src\tests\README.md", "Markdown", 0, 0, 0, 0, 0, 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -23
"d:\coding\HelloSFML\build\_deps\freetype-src\tests\issue-1063\main.c", "C", 0, 0, 0, 0, 0, -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -13, -49
"d:\coding\HelloSFML\build\_deps\freetype-src\tests\scripts\download-test-fonts.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -143, 0, 0, 0, 0, 0, 0, 0, 0, -117, -43, -303
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\ALL_BUILD.vcxproj", "XML", 0, 0, -89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -89
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -92, 0, 0, 0, 0, 0, 0, 0, 0, -21, -113
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\CMakeFiles\4.3.0-rc1\CMakeSystem.cmake", "CMake", 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -16
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\CMakeFiles\4.3.0-rc1\VCTargetsPath.vcxproj", "XML", 0, 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -32
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\CMakeFiles\CMakeConfigureLog.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -12
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\CMakeFiles\InstallScripts.json", "JSON", 0, 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -8
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\CMakeFiles\freetype-populate.dir\Labels.json", "JSON", 0, 0, 0, -46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -46
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\CMakeLists.txt", "CMake", 0, -32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -43
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\ZERO_CHECK.vcxproj", "XML", 0, 0, -78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\cmake_install.cmake", "CMake", 0, -50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -57
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\freetype-populate-prefix\tmp\freetype-populate-gitclone.cmake", "CMake", 0, -79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -88
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\freetype-populate-prefix\tmp\freetype-populate-gitupdate.cmake", "CMake", 0, -288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -318
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\freetype-populate-prefix\tmp\freetype-populate-mkdirs.cmake", "CMake", 0, -24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -28
"d:\coding\HelloSFML\build\_deps\freetype-subbuild\freetype-populate.vcxproj", "XML", 0, 0, -307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -307
"d:\coding\HelloSFML\build\_deps\ogg-build\ALL_BUILD.vcxproj", "XML", 0, 0, -185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -185
"d:\coding\HelloSFML\build\_deps\ogg-build\CMakeFiles\Export\dee6fd410a50d06b294b496f57355584\OggTargets-debug.cmake", "CMake", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -20
"d:\coding\HelloSFML\build\_deps\ogg-build\CMakeFiles\Export\dee6fd410a50d06b294b496f57355584\OggTargets-minsizerel.cmake", "CMake", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -20
"d:\coding\HelloSFML\build\_deps\ogg-build\CMakeFiles\Export\dee6fd410a50d06b294b496f57355584\OggTargets-release.cmake", "CMake", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -20
"d:\coding\HelloSFML\build\_deps\ogg-build\CMakeFiles\Export\dee6fd410a50d06b294b496f57355584\OggTargets-relwithdebinfo.cmake", "CMake", 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -20
"d:\coding\HelloSFML\build\_deps\ogg-build\CMakeFiles\Export\dee6fd410a50d06b294b496f57355584\OggTargets.cmake", "CMake", 0, -94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -107
"d:\coding\HelloSFML\build\_deps\ogg-build\INSTALL.vcxproj", "XML", 0, 0, -209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -209
"d:\coding\HelloSFML\build\_deps\ogg-build\OggConfig.cmake", "CMake", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -41
"d:\coding\HelloSFML\build\_deps\ogg-build\OggConfigVersion.cmake", "CMake", 0, -56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -66
"d:\coding\HelloSFML\build\_deps\ogg-build\OggTargets.cmake", "CMake", 0, -77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -90
"d:\coding\HelloSFML\build\_deps\ogg-build\PACKAGE.vcxproj", "XML", 0, 0, -224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -224
"d:\coding\HelloSFML\build\_deps\ogg-build\cmake_install.cmake", "CMake", 0, -83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -92
"d:\coding\HelloSFML\build\_deps\ogg-build\include\ogg\config_types.h", "C++", -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -27
"d:\coding\HelloSFML\build\_deps\ogg-build\ogg.vcxproj", "XML", 0, 0, -322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -322
"d:\coding\HelloSFML\build\_deps\ogg-src\.gitlab-ci.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3, -27
"d:\coding\HelloSFML\build\_deps\ogg-src\.travis.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -26
